t[us];I[A];U[V];P[W];calka
5345;36,61;3,307;121,07;60,54
5346;37,01;3,268;120,95;60,48
5347;37,01;3,268;120,95;60,48
5348;36,61;3,268;119,64;59,82
5349;36,61;3,268;119,64;59,82
5350;36,61;3,268;119,64;59,82
5351;36,61;3,268;119,64;59,82
5352;37,01;3,228;119,47;59,74
5353;36,61;3,268;119,64;59,82
5354;36,61;3,268;119,64;59,82
5355;36,61;3,268;119,64;59,82
5356;36,61;3,228;118,18;59,09
5357;37,01;3,228;119,47;59,74
5358;37,01;3,268;120,95;60,48
5359;36,61;3,228;118,18;59,09
5360;36,61;3,268;119,64;59,82
5361;36,61;3,268;119,64;59,82
5362;37,01;3,228;119,47;59,74
5363;36,61;3,268;119,64;59,82
5364;36,61;3,268;119,64;59,82
5365;36,61;3,307;121,07;60,54
5366;36,61;3,268;119,64;59,82
5367;37,01;3,189;118,02;59,01
5368;37,01;3,268;120,95;60,48
5369;36,61;3,268;119,64;59,82
5370;36,61;3,268;119,64;59,82
5371;36,61;3,268;119,64;59,82
5372;36,61;3,268;119,64;59,82
5373;36,61;3,268;119,64;59,82
5374;36,61;3,268;119,64;59,82
5375;36,61;3,307;121,07;60,54
5376;37,01;3,268;120,95;60,48
5377;37,01;3,268;120,95;60,48
5378;37,01;3,268;120,95;60,48
5379;36,61;3,268;119,64;59,82
5380;36,61;3,268;119,64;59,82
5381;37,01;3,268;120,95;60,48
5382;37,01;3,228;119,47;59,74
5383;37,01;3,268;120,95;60,48
5384;37,01;3,346;123,84;61,92
5385;36,61;3,268;119,64;59,82
5386;36,61;3,268;119,64;59,82
5387;37,01;3,268;120,95;60,48
5388;37,01;3,268;120,95;60,48
5389;36,61;3,268;119,64;59,82
5390;36,61;3,268;119,64;59,82
5391;36,61;3,307;121,07;60,54
5392;37,01;3,268;120,95;60,48
5393;37,01;3,268;120,95;60,48
5394;36,61;3,268;119,64;59,82
5395;36,61;3,346;122,5;61,25
5396;36,61;3,268;119,64;59,82
5397;37,01;3,228;119,47;59,74
5398;37,01;3,268;120,95;60,48
5399;36,61;3,268;119,64;59,82
5400;36,61;3,268;119,64;59,82
5401;36,61;3,268;119,64;59,82
5402;37,01;3,228;119,47;59,74
5403;37,01;3,228;119,47;59,74
5404;36,61;3,268;119,64;59,82
5405;36,61;3,228;118,18;59,09
5406;36,61;3,268;119,64;59,82
5407;37,01;3,228;119,47;59,74
5408;36,61;3,268;119,64;59,82
5409;36,61;3,268;119,64;59,82
5410;36,61;3,268;119,64;59,82
5411;36,61;3,268;119,64;59,82
5412;37,01;3,268;120,95;60,48
5413;37,01;3,268;120,95;60,48
5414;36,61;3,268;119,64;59,82
5415;36,61;3,346;122,5;61,25
5416;37,01;3,268;120,95;60,48
5417;37,01;3,268;120,95;60,48
5418;37,01;3,268;120,95;60,48
5419;36,61;3,346;122,5;61,25
5420;36,61;3,268;119,64;59,82
5421;36,61;3,268;119,64;59,82
5422;37,01;3,268;120,95;60,48
5423;36,61;3,268;119,64;59,82
5424;36,61;3,268;119,64;59,82
5425;36,61;3,228;118,18;59,09
5426;36,61;3,268;119,64;59,82
5427;36,61;3,268;119,64;59,82
5428;37,01;3,268;120,95;60,48
5429;36,61;3,268;119,64;59,82
5430;36,61;3,346;122,5;61,25
5431;37,01;3,268;120,95;60,48
5432;37,01;3,268;120,95;60,48
5433;37,01;3,268;120,95;60,48
5434;36,61;3,268;119,64;59,82
5435;36,61;3,307;121,07;60,54
5436;36,61;3,268;119,64;59,82
5437;36,61;3,268;119,64;59,82
5438;37,01;3,268;120,95;60,48
5439;36,61;3,307;121,07;60,54
5440;36,61;3,15;115,32;57,66
5441;36,61;3,268;119,64;59,82
5442;36,61;3,268;119,64;59,82
5443;36,61;3,268;119,64;59,82
5444;36,61;3,268;119,64;59,82
5445;36,22;3,268;118,37;59,18
5446;36,61;3,268;119,64;59,82
5447;37,01;3,268;120,95;60,48
5448;37,01;3,268;120,95;60,48
5449;36,61;3,268;119,64;59,82
5450;36,61;3,268;119,64;59,82
5451;36,61;3,268;119,64;59,82
5452;36,61;3,228;118,18;59,09
5453;37,01;3,268;120,95;60,48
5454;36,61;3,268;119,64;59,82
5455;36,61;3,386;123,96;61,98
5456;36,61;3,268;119,64;59,82
5457;37,01;3,346;123,84;61,92
5458;37,01;3,268;120,95;60,48
5459;37,01;3,268;120,95;60,48
5460;36,61;3,268;119,64;59,82
5461;36,61;3,307;121,07;60,54
5462;36,61;3,268;119,64;59,82
5463;36,61;3,268;119,64;59,82
5464;36,61;3,268;119,64;59,82
5465;36,61;3,346;122,5;61,25
5466;36,61;3,307;121,07;60,54
5467;37,01;3,268;120,95;60,48
5468;36,61;3,268;119,64;59,82
5469;36,61;3,346;122,5;61,25
5470;36,61;3,346;122,5;61,25
5471;36,61;3,307;121,07;60,54
5472;37,01;3,268;120,95;60,48
5473;37,01;3,268;120,95;60,48
5474;36,61;3,307;121,07;60,54
5475;36,61;3,307;121,07;60,54
5476;36,61;3,307;121,07;60,54
5477;36,61;3,346;122,5;61,25
5478;37,01;3,268;120,95;60,48
5479;36,61;3,307;121,07;60,54
5480;36,61;3,268;119,64;59,82
5481;36,61;3,307;121,07;60,54
5482;36,61;3,268;119,64;59,82
5483;37,01;3,268;120,95;60,48
5484;36,61;3,268;119,64;59,82
5485;36,61;3,346;122,5;61,25
5486;36,61;3,307;121,07;60,54
5487;37,01;3,11;115,1;57,55
5488;36,61;3,268;119,64;59,82
5489;36,61;3,268;119,64;59,82
5490;36,61;3,307;121,07;60,54
5491;36,61;3,346;122,5;61,25
5492;36,61;3,346;122,5;61,25
5493;37,01;3,307;122,39;61,2
5494;36,61;3,346;122,5;61,25
5495;36,61;3,346;122,5;61,25
5496;36,61;3,307;121,07;60,54
5497;36,61;3,268;119,64;59,82
5498;36,61;3,268;119,64;59,82
5499;36,61;3,307;121,07;60,54
5500;36,61;3,268;119,64;59,82
5501;36,61;3,268;119,64;59,82
5502;36,61;3,268;119,64;59,82
5503;37,01;3,307;122,39;61,2
5504;36,61;3,268;119,64;59,82
5505;36,61;3,268;119,64;59,82
5506;36,61;3,307;121,07;60,54
5507;36,61;3,268;119,64;59,82
5508;37,01;3,268;120,95;60,48
5509;36,61;3,268;119,64;59,82
5510;36,61;3,268;119,64;59,82
5511;36,61;3,307;121,07;60,54
5512;36,61;3,268;119,64;59,82
5513;37,01;3,268;120,95;60,48
5514;36,61;3,307;121,07;60,54
5515;36,22;3,346;121,19;60,6
5516;36,61;3,268;119,64;59,82
5517;36,61;3,268;119,64;59,82
5518;36,61;3,307;121,07;60,54
5519;36,61;3,307;121,07;60,54
5520;36,22;3,346;121,19;60,6
5521;36,61;3,346;122,5;61,25
5522;36,61;3,268;119,64;59,82
5523;37,01;3,268;120,95;60,48
5524;36,61;3,307;121,07;60,54
5525;36,61;3,346;122,5;61,25
5526;36,61;3,307;121,07;60,54
5527;36,61;3,268;119,64;59,82
5528;36,61;3,268;119,64;59,82
5529;36,61;3,307;121,07;60,54
5530;36,61;3,346;122,5;61,25
5531;36,61;3,268;119,64;59,82
5532;36,61;3,268;119,64;59,82
5533;37,01;3,268;120,95;60,48
5534;36,61;3,307;121,07;60,54
5535;36,61;3,346;122,5;61,25
5536;36,61;3,268;119,64;59,82
5537;36,61;3,268;119,64;59,82
5538;36,61;3,268;119,64;59,82
5539;36,61;3,307;121,07;60,54
5540;36,61;3,307;121,07;60,54
5541;36,61;3,346;122,5;61,25
5542;36,61;3,268;119,64;59,82
5543;37,01;3,268;120,95;60,48
5544;36,61;3,268;119,64;59,82
5545;36,61;3,346;122,5;61,25
5546;36,61;3,346;122,5;61,25
5547;36,61;3,268;119,64;59,82
5548;36,61;3,268;119,64;59,82
5549;36,61;3,268;119,64;59,82
5550;36,61;3,307;121,07;60,54
5551;36,61;3,268;119,64;59,82
5552;36,61;3,268;119,64;59,82
5553;36,61;3,268;119,64;59,82
5554;36,61;3,268;119,64;59,82
5555;36,61;3,307;121,07;60,54
5556;36,61;3,268;119,64;59,82
5557;36,61;3,268;119,64;59,82
5558;36,61;3,268;119,64;59,82
5559;36,61;3,307;121,07;60,54
5560;36,61;3,307;121,07;60,54
5561;36,61;3,346;122,5;61,25
5562;36,61;3,307;121,07;60,54
5563;36,61;3,307;121,07;60,54
5564;36,61;3,346;122,5;61,25
5565;36,61;3,346;122,5;61,25
5566;36,61;3,307;121,07;60,54
5567;36,61;3,346;122,5;61,25
5568;36,61;3,346;122,5;61,25
5569;37,01;3,346;123,84;61,92
5570;36,61;3,346;122,5;61,25
5571;36,61;3,346;122,5;61,25
5572;36,61;3,307;121,07;60,54
5573;37,01;3,307;122,39;61,2
5574;36,61;3,268;119,64;59,82
5575;36,61;3,346;122,5;61,25
5576;36,61;3,346;122,5;61,25
5577;36,61;3,268;119,64;59,82
5578;36,61;3,228;118,18;59,09
5579;36,61;3,268;119,64;59,82
5580;36,61;3,307;121,07;60,54
5581;36,61;3,346;122,5;61,25
5582;36,61;3,268;119,64;59,82
5583;36,61;3,268;119,64;59,82
5584;36,61;3,268;119,64;59,82
5585;36,61;3,346;122,5;61,25
5586;36,61;3,346;122,5;61,25
5587;36,61;3,268;119,64;59,82
5588;36,61;3,307;121,07;60,54
5589;36,61;3,307;121,07;60,54
5590;36,61;3,346;122,5;61,25
5591;36,61;3,386;123,96;61,98
5592;36,61;3,268;119,64;59,82
5593;37,01;3,268;120,95;60,48
5594;36,61;3,346;122,5;61,25
5595;36,61;3,268;119,64;59,82
5596;36,61;3,346;122,5;61,25
5597;36,61;3,268;119,64;59,82
5598;37,01;3,268;120,95;60,48
5599;36,61;3,307;121,07;60,54
5600;36,61;3,307;121,07;60,54
5601;36,61;3,268;119,64;59,82
5602;36,61;3,268;119,64;59,82
5603;36,61;3,268;119,64;59,82
5604;37,01;3,268;120,95;60,48
5605;36,61;3,268;119,64;59,82
5606;36,61;3,346;122,5;61,25
5607;36,61;3,307;121,07;60,54
5608;36,61;3,307;121,07;60,54
5609;36,61;3,307;121,07;60,54
5610;36,61;3,425;125,39;62,7
5611;36,61;3,346;122,5;61,25
5612;36,61;3,346;122,5;61,25
5613;36,61;3,307;121,07;60,54
5614;36,61;3,346;122,5;61,25
5615;36,61;3,346;122,5;61,25
5616;36,61;3,307;121,07;60,54
5617;36,61;3,346;122,5;61,25
5618;37,01;3,346;123,84;61,92
5619;36,61;3,346;122,5;61,25
5620;36,61;3,346;122,5;61,25
5621;36,61;3,346;122,5;61,25
5622;36,61;3,346;122,5;61,25
5623;36,61;3,346;122,5;61,25
5624;37,01;3,346;123,84;61,92
5625;36,22;3,346;121,19;60,6
5626;36,61;3,346;122,5;61,25
5627;36,61;3,346;122,5;61,25
5628;36,61;3,268;119,64;59,82
5629;36,61;3,268;119,64;59,82
5630;36,61;3,346;122,5;61,25
5631;36,22;3,268;118,37;59,18
5632;36,61;3,346;122,5;61,25
5633;36,61;3,307;121,07;60,54
5634;36,61;3,307;121,07;60,54
5635;36,61;3,346;122,5;61,25
5636;36,61;3,346;122,5;61,25
5637;36,61;3,307;121,07;60,54
5638;36,61;3,307;121,07;60,54
5639;37,01;3,346;123,84;61,92
5640;36,61;3,346;122,5;61,25
5641;36,61;3,386;123,96;61,98
5642;36,61;3,346;122,5;61,25
5643;36,61;3,346;122,5;61,25
5644;36,61;3,346;122,5;61,25
5645;36,61;3,346;122,5;61,25
5646;36,61;3,346;122,5;61,25
5647;36,61;3,346;122,5;61,25
5648;36,61;3,268;119,64;59,82
5649;36,61;3,307;121,07;60,54
5650;36,61;3,307;121,07;60,54
5651;36,22;3,386;122,64;61,32
5652;36,61;3,307;121,07;60,54
5653;36,61;3,346;122,5;61,25
5654;36,61;3,268;119,64;59,82
5655;36,61;3,346;122,5;61,25
5656;36,61;3,189;116,75;58,38
5657;36,61;3,346;122,5;61,25
5658;36,61;3,307;121,07;60,54
5659;36,61;3,346;122,5;61,25
5660;36,61;3,346;122,5;61,25
5661;36,61;3,307;121,07;60,54
5662;36,61;3,346;122,5;61,25
5663;36,61;3,268;119,64;59,82
5664;36,61;3,346;122,5;61,25
5665;36,61;3,346;122,5;61,25
5666;36,61;3,346;122,5;61,25
5667;36,61;3,346;122,5;61,25
5668;36,61;3,346;122,5;61,25
5669;36,61;3,346;122,5;61,25
5670;36,61;3,386;123,96;61,98
5671;36,61;3,386;123,96;61,98
5672;36,61;3,346;122,5;61,25
5673;36,61;3,268;119,64;59,82
5674;36,61;3,346;122,5;61,25
5675;36,61;3,346;122,5;61,25
5676;36,61;3,346;122,5;61,25
5677;36,61;3,346;122,5;61,25
5678;36,61;3,307;121,07;60,54
5679;36,61;3,307;121,07;60,54
5680;36,61;3,346;122,5;61,25
5681;36,61;3,386;123,96;61,98
5682;36,61;3,346;122,5;61,25
5683;36,61;3,307;121,07;60,54
5684;36,61;3,268;119,64;59,82
5685;36,61;3,346;122,5;61,25
5686;36,61;3,346;122,5;61,25
5687;36,61;3,346;122,5;61,25
5688;36,61;3,346;122,5;61,25
5689;36,61;3,346;122,5;61,25
5690;36,61;3,346;122,5;61,25
5691;36,61;3,346;122,5;61,25
5692;36,61;3,346;122,5;61,25
5693;36,61;3,386;123,96;61,98
5694;36,61;3,307;121,07;60,54
5695;36,61;3,346;122,5;61,25
5696;36,61;3,346;122,5;61,25
5697;36,22;3,346;121,19;60,6
5698;36,61;3,346;122,5;61,25
5699;36,61;3,268;119,64;59,82
5700;36,61;3,346;122,5;61,25
5701;36,61;3,346;122,5;61,25
5702;36,61;3,346;122,5;61,25
5703;36,61;3,307;121,07;60,54
5704;37,01;3,307;122,39;61,2
5705;36,61;3,307;121,07;60,54
5706;36,61;3,346;122,5;61,25
5707;36,61;3,346;122,5;61,25
5708;36,61;3,307;121,07;60,54
5709;36,61;3,307;121,07;60,54
5710;36,61;3,346;122,5;61,25
5711;36,61;3,386;123,96;61,98
5712;36,61;3,386;123,96;61,98
5713;36,61;3,268;119,64;59,82
5714;36,61;3,346;122,5;61,25
5715;36,61;3,346;122,5;61,25
5716;36,61;3,386;123,96;61,98
5717;36,61;3,386;123,96;61,98
5718;36,61;3,346;122,5;61,25
5719;36,61;3,346;122,5;61,25
5720;36,61;3,346;122,5;61,25
5721;36,61;3,346;122,5;61,25
5722;36,61;3,346;122,5;61,25
5723;36,61;3,346;122,5;61,25
5724;36,61;3,346;122,5;61,25
5725;36,61;3,346;122,5;61,25
5726;36,61;3,386;123,96;61,98
5727;36,61;3,346;122,5;61,25
5728;36,61;3,307;121,07;60,54
5729;36,61;3,268;119,64;59,82
5730;36,61;3,346;122,5;61,25
5731;36,61;3,346;122,5;61,25
5732;36,61;3,346;122,5;61,25
5733;36,61;3,346;122,5;61,25
5734;36,61;3,346;122,5;61,25
5735;36,61;3,346;122,5;61,25
5736;36,61;3,386;123,96;61,98
5737;36,61;3,346;122,5;61,25
5738;36,61;3,346;122,5;61,25
5739;36,61;3,386;123,96;61,98
5740;36,61;3,346;122,5;61,25
5741;36,61;3,386;123,96;61,98
5742;36,61;3,386;123,96;61,98
5743;36,61;3,346;122,5;61,25
5744;36,61;3,307;121,07;60,54
5745;36,61;3,346;122,5;61,25
5746;36,61;3,386;123,96;61,98
5747;36,61;3,386;123,96;61,98
5748;36,61;3,386;123,96;61,98
5749;36,61;3,346;122,5;61,25
5750;36,61;3,346;122,5;61,25
5751;36,61;3,346;122,5;61,25
5752;36,61;3,346;122,5;61,25
5753;36,61;3,307;121,07;60,54
5754;37,01;3,346;123,84;61,92
5755;36,61;3,346;122,5;61,25
5756;36,61;3,346;122,5;61,25
5757;36,61;3,346;122,5;61,25
5758;36,61;3,346;122,5;61,25
5759;36,61;3,268;119,64;59,82
5760;36,61;3,346;122,5;61,25
5761;36,61;3,386;123,96;61,98
5762;36,61;3,386;123,96;61,98
5763;36,61;3,386;123,96;61,98
5764;37,01;3,386;125,32;62,66
5765;36,61;3,386;123,96;61,98
5766;36,61;3,386;123,96;61,98
5767;36,61;3,386;123,96;61,98
5768;36,61;3,346;122,5;61,25
5769;37,01;3,386;125,32;62,66
5770;36,61;3,386;123,96;61,98
5771;36,61;3,386;123,96;61,98
5772;36,61;3,386;123,96;61,98
5773;36,61;3,346;122,5;61,25
5774;36,61;3,346;122,5;61,25
5775;36,61;3,346;122,5;61,25
5776;36,61;3,386;123,96;61,98
5777;36,61;3,386;123,96;61,98
5778;36,61;3,346;122,5;61,25
5779;36,61;3,346;122,5;61,25
5780;36,61;3,346;122,5;61,25
5781;36,61;3,386;123,96;61,98
5782;36,22;3,386;122,64;61,32
5783;36,61;3,346;122,5;61,25
5784;36,61;3,346;122,5;61,25
5785;36,61;3,346;122,5;61,25
5786;36,61;3,346;122,5;61,25
5787;36,61;3,386;123,96;61,98
5788;36,61;3,346;122,5;61,25
5789;36,61;3,346;122,5;61,25
5790;36,61;3,346;122,5;61,25
5791;36,61;3,346;122,5;61,25
5792;36,22;3,386;122,64;61,32
5793;36,61;3,346;122,5;61,25
5794;36,61;3,346;122,5;61,25
5795;36,61;3,346;122,5;61,25
5796;36,61;3,346;122,5;61,25
5797;36,61;3,346;122,5;61,25
5798;36,61;3,386;123,96;61,98
5799;36,61;3,307;121,07;60,54
5800;36,61;3,346;122,5;61,25
5801;36,61;3,386;123,96;61,98
5802;36,61;3,346;122,5;61,25
5803;36,61;3,346;122,5;61,25
5804;37,01;3,268;120,95;60,48
5805;36,61;3,307;121,07;60,54
5806;36,61;3,346;122,5;61,25
5807;36,22;3,386;122,64;61,32
5808;36,61;3,346;122,5;61,25
5809;36,61;3,307;121,07;60,54
5810;36,61;3,346;122,5;61,25
5811;36,61;3,346;122,5;61,25
5812;36,61;3,386;123,96;61,98
5813;36,61;3,386;123,96;61,98
5814;36,61;3,307;121,07;60,54
5815;36,61;3,346;122,5;61,25
5816;36,61;3,386;123,96;61,98
5817;36,61;3,346;122,5;61,25
5818;36,61;3,386;123,96;61,98
5819;36,61;3,268;119,64;59,82
5820;36,61;3,346;122,5;61,25
5821;36,61;3,386;123,96;61,98
5822;36,61;3,425;125,39;62,7
5823;36,61;3,386;123,96;61,98
5824;37,01;3,307;122,39;61,2
5825;36,61;3,346;122,5;61,25
5826;36,61;3,346;122,5;61,25
5827;36,61;3,386;123,96;61,98
5828;36,61;3,346;122,5;61,25
5829;37,01;3,346;123,84;61,92
5830;36,61;3,346;122,5;61,25
5831;36,61;3,386;123,96;61,98
5832;36,61;3,346;122,5;61,25
5833;36,61;3,386;123,96;61,98
5834;36,61;3,346;122,5;61,25
5835;36,61;3,346;122,5;61,25
5836;36,61;3,346;122,5;61,25
5837;36,61;3,386;123,96;61,98
5838;36,61;3,386;123,96;61,98
5839;36,61;3,386;123,96;61,98
5840;36,61;3,386;123,96;61,98
5841;36,61;3,386;123,96;61,98
5842;36,22;3,425;124,05;62,02
5843;36,61;3,386;123,96;61,98
5844;36,61;3,346;122,5;61,25
5845;36,61;3,346;122,5;61,25
5846;36,61;3,346;122,5;61,25
5847;36,22;3,386;122,64;61,32
5848;36,61;3,346;122,5;61,25
5849;36,61;3,307;121,07;60,54
5850;37,01;3,346;123,84;61,92
5851;36,61;3,386;123,96;61,98
5852;36,61;3,307;121,07;60,54
5853;36,61;3,307;121,07;60,54
5854;37,01;3,346;123,84;61,92
5855;36,61;3,346;122,5;61,25
5856;36,61;3,346;122,5;61,25
5857;36,61;3,504;128,28;64,14
5858;36,61;3,346;122,5;61,25
5859;36,61;3,386;123,96;61,98
5860;36,61;3,386;123,96;61,98
5861;36,61;3,346;122,5;61,25
5862;36,61;3,268;119,64;59,82
5863;36,61;3,386;123,96;61,98
5864;36,61;3,346;122,5;61,25
5865;37,01;3,386;125,32;62,66
5866;36,61;3,386;123,96;61,98
5867;36,61;3,386;123,96;61,98
5868;36,61;3,386;123,96;61,98
5869;36,61;3,346;122,5;61,25
5870;36,61;3,386;123,96;61,98
5871;36,61;3,386;123,96;61,98
5872;36,22;3,425;124,05;62,02
5873;36,61;3,346;122,5;61,25
5874;36,61;3,425;125,39;62,7
5875;36,61;3,346;122,5;61,25
5876;36,61;3,386;123,96;61,98
5877;36,22;3,386;122,64;61,32
5878;36,61;3,346;122,5;61,25
5879;36,61;3,346;122,5;61,25
5880;36,61;3,346;122,5;61,25
5881;36,61;3,386;123,96;61,98
5882;36,61;3,386;123,96;61,98
5883;36,61;3,386;123,96;61,98
5884;36,61;3,346;122,5;61,25
5885;37,01;3,386;125,32;62,66
5886;36,61;3,386;123,96;61,98
5887;36,61;3,425;125,39;62,7
5888;36,61;3,386;123,96;61,98
5889;36,61;3,346;122,5;61,25
5890;36,61;3,386;123,96;61,98
5891;36,61;3,386;123,96;61,98
5892;36,22;3,386;122,64;61,32
5893;36,61;3,386;123,96;61,98
5894;36,61;3,346;122,5;61,25
5895;37,01;3,346;123,84;61,92
5896;36,61;3,386;123,96;61,98
5897;36,61;3,386;123,96;61,98
5898;36,61;3,386;123,96;61,98
5899;36,61;3,346;122,5;61,25
5900;36,61;3,346;122,5;61,25
5901;36,61;3,386;123,96;61,98
5902;36,61;3,386;123,96;61,98
5903;36,61;3,386;123,96;61,98
5904;36,61;3,307;121,07;60,54
5905;36,61;3,346;122,5;61,25
5906;36,61;3,386;123,96;61,98
5907;36,61;3,386;123,96;61,98
5908;36,61;3,386;123,96;61,98
5909;36,61;3,386;123,96;61,98
5910;36,61;3,386;123,96;61,98
5911;36,61;3,386;123,96;61,98
5912;36,61;3,386;123,96;61,98
5913;36,61;3,425;125,39;62,7
5914;36,61;3,386;123,96;61,98
5915;36,61;3,346;122,5;61,25
5916;36,61;3,386;123,96;61,98
5917;36,22;3,386;122,64;61,32
5918;36,61;3,386;123,96;61,98
5919;36,61;3,346;122,5;61,25
5920;36,61;3,386;123,96;61,98
5921;36,61;3,386;123,96;61,98
5922;36,22;3,425;124,05;62,02
5923;36,61;3,386;123,96;61,98
5924;36,61;3,346;122,5;61,25
5925;36,61;3,386;123,96;61,98
5926;36,61;3,386;123,96;61,98
5927;36,22;3,386;122,64;61,32
5928;36,61;3,386;123,96;61,98
5929;36,61;3,386;123,96;61,98
5930;36,61;3,346;122,5;61,25
5931;36,61;3,386;123,96;61,98
5932;36,61;3,386;123,96;61,98
5933;36,61;3,386;123,96;61,98
5934;36,61;3,386;123,96;61,98
5935;36,61;3,386;123,96;61,98
5936;36,61;3,386;123,96;61,98
5937;36,61;3,386;123,96;61,98
5938;36,61;3,386;123,96;61,98
5939;36,61;3,386;123,96;61,98
5940;36,61;3,386;123,96;61,98
5941;36,61;3,386;123,96;61,98
5942;36,61;3,425;125,39;62,7
5943;36,22;3,425;124,05;62,02
5944;36,61;3,386;123,96;61,98
5945;37,01;3,346;123,84;61,92
5946;36,61;3,386;123,96;61,98
5947;36,61;3,425;125,39;62,7
5948;36,61;3,386;123,96;61,98
5949;36,61;3,346;122,5;61,25
5950;36,61;3,346;122,5;61,25
5951;36,61;3,386;123,96;61,98
5952;36,61;3,386;123,96;61,98
5953;36,61;3,386;123,96;61,98
5954;36,61;3,386;123,96;61,98
5955;37,01;3,268;120,95;60,48
5956;36,61;3,346;122,5;61,25
5957;36,61;3,425;125,39;62,7
5958;36,22;3,386;122,64;61,32
5959;36,61;3,346;122,5;61,25
5960;36,61;3,386;123,96;61,98
5961;36,61;3,386;123,96;61,98
5962;36,22;3,425;124,05;62,02
5963;36,22;3,425;124,05;62,02
5964;36,61;3,386;123,96;61,98
5965;36,61;3,268;119,64;59,82
5966;36,61;3,386;123,96;61,98
5967;36,61;3,425;125,39;62,7
5968;36,61;3,425;125,39;62,7
5969;36,61;3,425;125,39;62,7
5970;37,01;3,425;126,76;63,38
5971;36,61;3,425;125,39;62,7
5972;36,61;3,425;125,39;62,7
5973;36,61;3,386;123,96;61,98
5974;36,61;3,386;123,96;61,98
5975;36,61;3,386;123,96;61,98
5976;36,61;3,386;123,96;61,98
5977;36,61;3,386;123,96;61,98
5978;36,61;3,425;125,39;62,7
5979;36,61;3,386;123,96;61,98
5980;36,61;3,346;122,5;61,25
5981;36,61;3,386;123,96;61,98
5982;36,61;3,386;123,96;61,98
5983;36,61;3,386;123,96;61,98
5984;36,61;3,386;123,96;61,98
5985;36,61;3,425;125,39;62,7
5986;36,61;3,346;122,5;61,25
5987;36,61;3,386;123,96;61,98
5988;36,61;3,425;125,39;62,7
5989;36,61;3,386;123,96;61,98
5990;36,61;3,425;125,39;62,7
5991;36,61;3,386;123,96;61,98
5992;36,61;3,425;125,39;62,7
5993;36,61;3,425;125,39;62,7
5994;36,61;3,386;123,96;61,98
5995;36,61;3,386;123,96;61,98
5996;37,01;3,386;125,32;62,66
5997;36,61;3,425;125,39;62,7
5998;36,22;3,425;124,05;62,02
5999;36,61;3,346;122,5;61,25
6000;36,61;3,346;122,5;61,25
6001;36,61;3,386;123,96;61,98
6002;36,61;3,386;123,96;61,98
6003;36,61;3,386;123,96;61,98
6004;36,61;3,386;123,96;61,98
6005;36,61;3,346;122,5;61,25
6006;36,61;3,386;123,96;61,98
6007;36,61;3,386;123,96;61,98
6008;36,61;3,386;123,96;61,98
6009;36,61;3,386;123,96;61,98
6010;36,61;3,386;123,96;61,98
6011;36,61;3,386;123,96;61,98
6012;36,61;3,425;125,39;62,7
6013;36,61;3,425;125,39;62,7
6014;36,61;3,425;125,39;62,7
6015;36,61;3,386;123,96;61,98
6016;36,61;3,425;125,39;62,7
6017;36,61;3,425;125,39;62,7
6018;36,61;3,386;123,96;61,98
6019;36,61;3,425;125,39;62,7
6020;36,61;3,346;122,5;61,25
6021;36,61;3,386;123,96;61,98
6022;36,61;3,425;125,39;62,7
6023;36,22;3,386;122,64;61,32
6024;36,61;3,425;125,39;62,7
6025;36,61;3,386;123,96;61,98
6026;36,61;3,386;123,96;61,98
6027;36,61;3,425;125,39;62,7
6028;36,22;3,425;124,05;62,02
6029;36,61;3,386;123,96;61,98
6030;36,61;3,346;122,5;61,25
6031;36,61;3,386;123,96;61,98
6032;36,61;3,425;125,39;62,7
6033;36,61;3,386;123,96;61,98
6034;36,22;3,425;124,05;62,02
6035;36,61;3,346;122,5;61,25
6036;36,61;3,386;123,96;61,98
6037;36,61;3,386;123,96;61,98
6038;36,61;3,425;125,39;62,7
6039;36,61;3,386;123,96;61,98
6040;36,61;3,346;122,5;61,25
6041;36,61;3,386;123,96;61,98
6042;36,61;3,425;125,39;62,7
6043;36,61;3,425;125,39;62,7
6044;36,61;3,386;123,96;61,98
6045;36,61;3,346;122,5;61,25
6046;36,61;3,386;123,96;61,98
6047;36,61;3,386;123,96;61,98
6048;36,22;3,425;124,05;62,02
6049;36,61;3,386;123,96;61,98
6050;36,61;3,386;123,96;61,98
6051;37,01;3,386;125,32;62,66
6052;36,61;3,386;123,96;61,98
6053;36,61;3,346;122,5;61,25
6054;36,61;3,386;123,96;61,98
6055;36,61;3,346;122,5;61,25
6056;36,61;3,386;123,96;61,98
6057;36,61;3,386;123,96;61,98
6058;36,61;3,543;129,71;64,86
6059;36,61;3,346;122,5;61,25
6060;36,61;3,425;125,39;62,7
6061;36,61;3,386;123,96;61,98
6062;36,61;3,425;125,39;62,7
6063;36,22;3,268;118,37;59,18
6064;36,61;3,425;125,39;62,7
6065;36,61;3,386;123,96;61,98
6066;36,61;3,425;125,39;62,7
6067;36,61;3,425;125,39;62,7
6068;36,22;3,386;122,64;61,32
6069;36,61;3,425;125,39;62,7
6070;36,61;3,386;123,96;61,98
6071;36,61;3,386;123,96;61,98
6072;36,61;3,425;125,39;62,7
6073;36,22;3,425;124,05;62,02
6074;36,22;3,386;122,64;61,32
6075;36,61;3,386;123,96;61,98
6076;36,61;3,386;123,96;61,98
6077;36,61;3,425;125,39;62,7
6078;36,61;3,425;125,39;62,7
6079;36,61;3,425;125,39;62,7
